task_id,agent,difficulty,functional_pass_at_1,functional_first_pass_success,functional_mean_reciprocal_rank,functional_success_rate,similarity_normalized_edit_distance,similarity_sequence_similarity,similarity_jaccard_similarity,similarity_code_bleu,similarity_rouge_l,similarity_token_precision,similarity_token_recall,similarity_token_f1,quality_syntactic_validity,quality_ast_node_similarity,quality_ast_structure_match,quality_cyclomatic_complexity,quality_halstead_volume,quality_halstead_difficulty,quality_halstead_effort,quality_maintainability_index,efficiency_token_count,efficiency_character_count,reliability_output_stability,reliability_unique_outputs,reliability_semantic_consistency,latency_ms
MED-025,claude_code,medium,1.0,0.0,0.0,1.0,0.2689873417721519,0.35036496350364965,0.2222222222222222,0.18043239926940807,0.41362530413625304,0.21621621621621623,0.6153846153846154,0.32,0.0,,,,0.0,0.0,0.0,,37,220,1.0,1,1.0,7034.4
EASY-008,claude_code,easy,1.0,0.0,0.0,1.0,0.44318181818181823,0.5714285714285714,0.2857142857142857,4.3668354442397346e-06,0.5850340136054422,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.0,,,,0.0,0.0,0.0,,11,74,1.0,1,1.0,5142.0
HARD-022,claude_code,hard,1.0,0.0,0.0,1.0,0.13902439024390245,0.1950207468879668,0.07407407407407407,0.0305327875457333,0.23651452282157678,0.05405405405405406,0.4444444444444444,0.0963855421686747,0.0,,,,0.0,0.0,0.0,,74,233,1.0,1,1.0,6226.13
MED-009,claude_code,medium,1.0,0.0,0.0,1.0,0.3414634146341463,0.07934336525307797,0.11764705882352941,1.8612097185919513e-08,0.4842681258549932,0.12,0.17647058823529413,0.14285714285714282,0.0,,,,0.0,0.0,0.0,,50,192,0.6666666666666667,2,0.8975139523084729,5593.84
CODEGEN-E002,claude_code,medium,1.0,0.0,0.0,1.0,0.16905444126074498,0.23222748815165878,0.0975609756097561,0.04216887591709406,0.2796208530805687,0.07407407407407407,0.4444444444444444,0.12698412698412698,0.0,,,,0.0,0.0,0.0,,54,192,1.0,1,1.0,7077.84
HARD-034,claude_code,hard,1.0,0.0,0.0,1.0,0.31055900621118016,0.4051724137931034,0.13333333333333333,0.06814385190341132,0.4396551724137931,0.11764705882352941,0.4444444444444444,0.18604651162790695,0.0,,,,0.0,0.0,0.0,,34,96,1.0,1,1.0,5219.96
MED-026,codex_cli,medium,1.0,1.0,1.0,1.0,0.6086956521739131,0.6473988439306358,0.2727272727272727,0.2817595050057808,0.7052023121387283,0.35294117647058826,0.5454545454545454,0.42857142857142855,1.0,,,2.0,64.53,7.0,451.71,100.0,17,72,1.0,1,1.0,2567.924976348877
HARD-021,codex_cli,hard,1.0,1.0,1.0,1.0,0.1242690058479532,0.18814432989690721,0.09375,0.04467860110264191,0.21907216494845358,0.06060606060606061,0.5454545454545454,0.10909090909090911,1.0,,,8.0,478.22,22.75,10879.54,86.98988138837706,99,398,0.33333333333333337,3,0.5888964023948356,7419.286727905273
CODEGEN-E001,codex_cli,medium,1.0,0.0,0.0,1.0,0.13620689655172413,0.19431988041853512,0.08695652173913043,0.04090250928602007,0.2361733931240657,0.05555555555555555,0.5454545454545454,0.10084033613445377,0.0,,,,0.0,0.0,0.0,,108,361,0.33333333333333337,3,0.9278913856580631,5557.79
HARD-037,codex_cli,hard,1.0,1.0,1.0,1.0,0.05319822672577579,0.08043217286914765,0.05217391304347826,0.017458600941663655,0.10084033613445377,0.02390438247011952,0.5454545454545454,0.04580152671755725,1.0,,,17.0,1429.01,37.56,53670.85,63.25362248429758,251,769,0.33333333333333337,3,0.26089053699112585,17255.511045455933
EASY-011,codex_cli,easy,1.0,0.0,0.0,1.0,0.18796992481203012,0.3008356545961003,0.12903225806451613,1.8132787286095436e-08,0.31754874651810583,0.10810810810810811,0.2857142857142857,0.1568627450980392,0.0,,,,0.0,0.0,0.0,,37,166,0.6666666666666667,2,0.9683744465528147,2741.92
CODEGEN-003,codex_cli,easy,1.0,0.0,0.0,1.0,0.17014925373134326,0.22332506203473945,0.1111111111111111,0.054671800281774104,0.28287841191067,0.09523809523809523,0.4444444444444444,0.1568627450980392,0.0,,,,0.0,0.0,0.0,,42,202,1.0,1,1.0,3658.76
HARD-017,codex_cli,hard,1.0,1.0,1.0,1.0,0.2068965517241379,0.2777777777777778,0.12121212121212122,0.0641891996522995,0.33333333333333326,0.1111111111111111,0.4444444444444444,0.17777777777777776,1.0,,,4.0,175.69,9.38,1647.12,100.0,36,199,1.0,1,1.0,3957.6849937438965
HARD-001,codex_cli,hard,1.0,0.0,0.0,1.0,0.23839009287925694,0.3080684596577017,0.11428571428571428,0.04866005455185134,0.3765281173594132,0.0851063829787234,0.4444444444444444,0.14285714285714285,0.0,,,,0.0,0.0,0.0,,47,219,0.6666666666666667,2,0.9473150962512665,3947.54
EASY-007,codex_cli,easy,1.0,0.0,0.0,1.0,0.26190476190476186,0.3783783783783784,0.18181818181818182,3.050383929329822e-06,0.4324324324324324,0.18181818181818182,0.5714285714285714,0.27586206896551724,0.0,,,,0.0,0.0,0.0,,22,85,1.0,1,1.0,2900.35
MED-006,codex_cli,medium,1.0,0.0,0.0,1.0,0.30932203389830504,0.15315315315315314,0.15384615384615385,2.1626538637832125e-08,0.472972972972973,0.21875,0.3181818181818182,0.25925925925925924,0.0,,,,0.0,0.0,0.0,,32,133,0.6666666666666667,2,0.9984012789768185,3048.97
CODEGEN-H003,codex_cli,hard,1.0,0.0,0.0,1.0,0.16455696202531644,0.23655913978494625,0.125,0.08460008069805322,0.27956989247311825,0.11320754716981132,0.5454545454545454,0.1875,0.0,,,,0.0,0.0,0.0,,53,363,0.33333333333333337,3,0.9839651862627145,4895.46
MED-010,codex_cli,medium,1.0,0.0,0.0,1.0,0.29769392033542974,0.09256661991584852,0.2,2.8465547478724853e-06,0.44039270687237025,0.28888888888888886,0.40625,0.3376623376623376,0.0,,,,0.0,0.0,0.0,,45,279,0.6666666666666667,2,0.9930410577592207,3376.71
MED-011,codex_cli,medium,1.0,0.0,0.0,1.0,0.13099630996309963,0.18971061093247588,0.08333333333333333,0.0305327875457333,0.22829581993569134,0.05405405405405406,0.4444444444444444,0.0963855421686747,0.0,,,,0.0,0.0,0.0,,74,323,0.33333333333333337,3,0.9692439212771694,4539.81
CODEGEN-H002,codex_cli,hard,1.0,0.0,0.0,1.0,0.18983957219251335,0.23893805309734514,0.125,0.07772174612042541,0.3141592920353982,0.13333333333333333,0.4444444444444444,0.20512820512820512,0.0,,,,0.0,0.0,0.0,,30,231,0.33333333333333337,3,0.5402430323186733,4269.18
MED-007,codex_cli,medium,1.0,0.0,0.0,1.0,0.3848314606741573,0.10256410256410256,0.17391304347826086,2.2469494084122878e-08,0.5192307692307692,0.2549019607843137,0.43333333333333335,0.32098765432098764,0.0,,,,0.0,0.0,0.0,,51,219,0.33333333333333337,3,0.5499408047992816,2714.05
EASY-006,codex_cli,easy,0.0,0.0,0.0,0.0,0.288135593220339,0.45614035087719296,0.2631578947368421,0.15138514610208242,0.4561403508771929,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.0,,,,0.0,0.0,0.0,,17,98,1.0,1,1.0,3868.23
CODEGEN-M001,codex_cli,medium,1.0,0.0,0.0,1.0,0.09932885906040267,0.14094775212636695,0.07272727272727272,0.023423479151108356,0.17982989064398544,0.041666666666666664,0.4444444444444444,0.07619047619047618,0.0,,,,0.0,0.0,0.0,,96,460,0.6666666666666667,2,0.6881014873140857,4688.64
HARD-016,codex_cli,hard,1.0,1.0,1.0,1.0,0.09494640122511488,0.11650485436893204,0.09302325581395349,0.023930005975059804,0.17198335644937587,0.0425531914893617,0.4444444444444444,0.07766990291262137,1.0,,,7.0,394.66,16.76,6616.29,86.80664061404354,94,346,0.33333333333333337,3,0.6698720944181905,5294.421911239624
CODEGEN-002,codex_cli,easy,1.0,0.0,0.0,1.0,0.16237113402061853,0.21691973969631237,0.1111111111111111,0.04383973401555817,0.2776572668112798,0.07692307692307693,0.4444444444444444,0.1311475409836066,0.0,,,,0.0,0.0,0.0,,52,245,1.0,1,1.0,5050.56
EASY-010,codex_cli,easy,1.0,0.0,0.0,1.0,0.26792452830188684,0.3407821229050279,0.24242424242424243,3.0366739918645118e-06,0.4022346368715084,0.20408163265306123,0.5882352941176471,0.30303030303030304,0.0,,,,0.0,0.0,0.0,,49,140,0.6666666666666667,2,0.9987397605545053,3831.44
HARD-036,codex_cli,hard,1.0,1.0,1.0,1.0,0.20149253731343286,0.24897959183673468,0.11764705882352941,0.07322094896275297,0.33061224489795915,0.09836065573770492,0.5454545454545454,0.16666666666666666,1.0,,,6.0,326.98,11.43,3736.88,97.94446672836355,61,251,0.33333333333333337,3,0.965041387951704,4156.621694564819
HARD-020,codex_cli,hard,0.6666666666666666,1.0,1.0,0.6666666666666666,0.08550185873605953,0.11778029445073612,0.06097560975609756,0.017272524049974848,0.1562853907134768,0.0364963503649635,0.5555555555555556,0.0684931506849315,1.0,,,15.0,723.23,37.89,27406.57,83.23254534382514,137,495,0.33333333333333337,3,0.8309963428302929,8319.4899559021
MED-027,codex_cli,medium,1.0,1.0,1.0,1.0,0.3795620437956204,0.4519230769230769,0.16666666666666666,0.10308675265524066,0.5096153846153847,0.17391304347826086,0.4444444444444444,0.25,1.0,,,3.0,47.55,4.4,209.22,100.0,23,95,0.6666666666666667,2,0.9904076738609113,2662.705898284912
CODEGEN-005,codex_cli,medium,1.0,0.0,0.0,1.0,0.1548556430446194,0.19599109131403117,0.1,0.04866005455185134,0.26280623608017817,0.0851063829787234,0.4444444444444444,0.14285714285714285,0.0,,,,0.0,0.0,0.0,,47,221,0.33333333333333337,3,0.8656410094778079,3825.42
HARD-011,codex_cli,hard,1.0,0.0,0.0,1.0,0.21169916434540392,0.2914798206278027,0.15384615384615385,0.08801997710052024,0.3408071748878924,0.11764705882352941,0.5454545454545454,0.1935483870967742,0.0,,,,0.0,0.0,0.0,,51,234,0.6666666666666667,2,0.99721059972106,3567.64
HARD-007,codex_cli,hard,1.0,0.0,0.0,1.0,0.14130434782608692,0.1984251968503937,0.10344827586206896,0.04813491310919147,0.24566929133858267,0.06521739130434782,0.5454545454545454,0.11650485436893204,0.0,,,,0.0,0.0,0.0,,92,337,0.6666666666666667,2,0.9879227053140097,4690.65
EASY-001,codex_cli,easy,1.0,0.0,0.0,1.0,0.4328358208955224,0.5217391304347826,0.25,0.0008987832660089816,0.5391304347826088,0.4444444444444444,0.36363636363636365,0.39999999999999997,0.0,,,,0.0,0.0,0.0,,9,55,0.6666666666666667,2,0.9328859060402684,1992.96
CODEGEN-H005,codex_cli,hard,1.0,0.0,0.0,1.0,0.11049723756906082,0.17046580773042616,0.07142857142857142,0.03145140160989733,0.19821605550049554,0.04285714285714286,0.5454545454545454,0.07947019867549669,0.0,,,,0.0,0.0,0.0,,140,589,0.6666666666666667,2,0.7589051368578926,6469.71
MED-016,codex_cli,medium,1.0,0.0,0.0,1.0,0.2770562770562771,0.36774193548387096,0.13793103448275862,0.06610740221530727,0.4129032258064516,0.11428571428571428,0.4444444444444444,0.1818181818181818,0.0,,,,0.0,0.0,0.0,,35,151,0.6666666666666667,2,0.927536231884058,3143.07
MED-020,codex_cli,medium,0.3333333333333333,0.0,0.5,0.3333333333333333,0.5652173913043479,0.6612903225806451,0.3333333333333333,0.30895757759982456,0.6774193548387097,0.5714285714285714,0.4444444444444444,0.5,1.0,,,1.0,13.93,2.25,31.35,100.0,7,45,0.6666666666666667,2,0.7085828343313373,3319.7479248046875
HARD-027,codex_cli,hard,1.0,1.0,1.0,1.0,0.16268980477223427,0.2587800369685767,0.0975609756097561,0.04383973401555817,0.27726432532347506,0.07692307692307693,0.4444444444444444,0.1311475409836066,1.0,,,4.0,250.77,8.0,2006.15,100.0,52,320,0.6666666666666667,2,0.9889746416758545,4252.392053604126
HARD-031,codex_cli,hard,1.0,1.0,1.0,1.0,0.175704989154013,0.2697841726618705,0.10909090909090909,0.056210716757407235,0.2913669064748201,0.0759493670886076,0.5454545454545454,0.13333333333333333,1.0,,,5.0,408.94,19.06,7795.39,94.69633054300908,79,264,0.33333333333333337,3,0.9513149815571897,4822.180271148682
HARD-030,codex_cli,hard,1.0,1.0,1.0,1.0,0.2334630350194552,0.2978723404255319,0.125,0.06610740221530727,0.364741641337386,0.11428571428571428,0.4444444444444444,0.1818181818181818,1.0,,,4.0,160.54,7.62,1222.57,100.0,35,163,1.0,1,1.0,3313.135862350464
HARD-026,codex_cli,hard,1.0,1.0,1.0,1.0,0.2271293375394322,0.3007518796992481,0.13333333333333333,0.05335343837178677,0.3609022556390978,0.09302325581395349,0.4444444444444444,0.15384615384615385,1.0,,,5.0,158.12,13.2,2087.23,100.0,43,181,0.6666666666666667,2,0.9094380796508457,3789.109706878662
MED-021,codex_cli,medium,1.0,1.0,1.0,1.0,0.2870813397129187,0.3832752613240418,0.14285714285714285,0.054671800281774104,0.42508710801393734,0.09523809523809523,0.4444444444444444,0.1568627450980392,1.0,,,5.0,154.29,12.5,1928.59,100.0,42,124,1.0,1,1.0,3757.457971572876
MED-017,codex_cli,medium,1.0,0.0,0.0,1.0,0.10188679245283017,0.1644295302013423,0.07692307692307693,0.025011757088248283,0.18120805369127518,0.044444444444444446,0.4444444444444444,0.08080808080808081,0.0,,,,0.0,0.0,0.0,,90,316,0.33333333333333337,3,0.5614960551781706,4723.82
CODEGEN-H004,codex_cli,hard,1.0,0.0,0.0,1.0,0.2321981424148607,0.2926829268292683,0.13953488372093023,0.09370187158047293,0.3658536585365853,0.125,0.5454545454545454,0.20338983050847456,0.0,,,,0.0,0.0,0.0,,48,198,1.0,1,1.0,3510.51
MED-001,codex_cli,medium,1.0,0.0,0.0,1.0,0.3471971066907775,0.10421286031042129,0.22033898305084745,2.8529930408933883e-06,0.49002217294900224,0.22857142857142856,0.4,0.2909090909090909,1.0,0.5255102040816326,0.18510546706844597,6.0,343.13,20.53,7045.65,93.34864246289061,70,334,0.33333333333333337,3,0.7399275258833158,4091.74
HARD-006,codex_cli,hard,1.0,0.0,0.0,1.0,0.11627906976744184,0.17083946980854198,0.078125,0.02328847930618171,0.20618556701030924,0.049019607843137254,0.5555555555555556,0.09009009009009009,0.0,,,,0.0,0.0,0.0,,102,364,0.33333333333333337,3,0.6895449790140349,4738.22
HARD-010,codex_cli,hard,1.0,0.0,0.0,1.0,0.11612903225806448,0.17663817663817663,0.11666666666666667,0.04842077818492145,0.20797720797720795,0.07368421052631578,0.6363636363636364,0.1320754716981132,0.0,,,,0.0,0.0,0.0,,95,316,0.33333333333333337,3,0.7486802456754845,5605.11
CODEGEN-004,codex_cli,medium,1.0,0.0,0.0,1.0,0.2710280373831776,0.35986159169550175,0.12903225806451613,0.07508325064243634,0.41522491349480967,0.12903225806451613,0.4444444444444444,0.19999999999999998,0.0,,,,0.0,0.0,0.0,,31,148,1.0,1,1.0,2872.78
MED-014,codex_cli,medium,1.0,0.0,0.0,1.0,0.19999999999999996,0.2615803814713896,0.10256410256410256,0.04866005455185134,0.32152588555858314,0.0851063829787234,0.4444444444444444,0.14285714285714285,0.0,,,,0.0,0.0,0.0,,47,176,0.33333333333333337,3,0.7389606615233788,3083.73
HARD-029,codex_cli,hard,1.0,1.0,1.0,1.0,0.15594059405940597,0.21294363256784968,0.08695652173913043,0.03720596208078736,0.2630480167014614,0.06557377049180328,0.4444444444444444,0.1142857142857143,1.0,,,6.0,371.38,24.96,9270.27,97.28426325012998,61,268,0.6666666666666667,2,0.6969696969696969,4353.2538414001465
MED-002,codex_cli,medium,1.0,0.0,0.0,1.0,0.3247588424437299,0.08754208754208755,0.12244897959183673,1.3562437856908628e-08,0.5016835016835016,0.25,0.16666666666666666,0.2,0.0,,,,0.0,0.0,0.0,,32,179,1.0,1,1.0,3038.34
EASY-003,codex_cli,easy,1.0,0.0,0.0,1.0,0.3445378151260504,0.47674418604651164,0.20833333333333334,0.134008257932701,0.47674418604651153,0.2631578947368421,0.45454545454545453,0.3333333333333333,0.0,,,,0.0,0.0,0.0,,19,97,0.6666666666666667,2,0.8986175115207372,2429.94
HARD-005,codex_cli,hard,1.0,0.0,0.0,1.0,0.10332749562171628,0.146875,0.10526315789473684,0.034861528072136,0.184375,0.06153846153846154,0.4444444444444444,0.10810810810810811,0.0,,,,0.0,0.0,0.0,,65,333,1.0,1,1.0,4813.86
HARD-013,codex_cli,hard,1.0,0.0,0.0,1.0,0.10896551724137926,0.14796547472256474,0.10526315789473684,0.03942172101938508,0.19482120838471023,0.05357142857142857,0.5454545454545454,0.09756097560975609,1.0,,,11.0,461.22,28.79,13276.66,83.7814230493328,112,453,0.33333333333333337,3,0.7492164852283213,6007.76
HARD-033,codex_cli,hard,1.0,1.0,1.0,1.0,0.3288288288288288,0.41423948220064727,0.20689655172413793,0.13836903394571715,0.4724919093851134,0.18181818181818182,0.5454545454545454,0.2727272727272727,1.0,,,4.0,100.0,5.1,510.0,100.0,33,150,0.33333333333333337,3,0.6631197146094151,3631.3819885253906
MED-018,codex_cli,medium,1.0,0.0,0.0,1.0,0.23193916349809884,0.2958579881656805,0.1111111111111111,0.057514232872496185,0.36094674556213024,0.1,0.4444444444444444,0.163265306122449,0.0,,,,0.0,0.0,0.0,,40,176,1.0,1,1.0,3071.82
HARD-025,codex_cli,hard,1.0,1.0,1.0,1.0,0.14203454894433776,0.19141914191419143,0.14634146341463414,0.04922287948759471,0.24752475247524755,0.06666666666666667,0.5454545454545454,0.11881188118811882,1.0,,,10.0,423.04,25.71,10878.16,87.91963199877506,90,257,0.33333333333333337,3,0.40717012223589183,6120.2380657196045
MED-022,codex_cli,medium,1.0,1.0,1.0,1.0,0.16780045351473927,0.2438095238095238,0.1276595744680851,0.056210716757407235,0.28190476190476194,0.0759493670886076,0.5454545454545454,0.13333333333333333,1.0,,,6.0,408.63,15.83,6469.9,96.78849798032337,79,285,0.6666666666666667,2,0.9651567944250871,5717.334032058716
MED-023,codex_cli,medium,1.0,1.0,1.0,1.0,0.23745819397993306,0.3298429319371728,0.125,0.0508987453727956,0.3717277486910994,0.08888888888888889,0.4444444444444444,0.14814814814814814,1.0,,,3.0,183.94,11.9,2188.84,100.0,45,192,0.6666666666666667,2,0.8612059158134243,6181.185007095337
HARD-008,codex_cli,hard,1.0,0.0,0.0,1.0,0.20125786163522008,0.2871536523929471,0.11764705882352941,0.07576871184553494,0.3224181360201511,0.1016949152542373,0.5454545454545454,0.17142857142857146,0.0,,,,0.0,0.0,0.0,,59,177,0.33333333333333337,3,0.9020091269277891,3817.38
HARD-024,codex_cli,hard,1.0,1.0,1.0,1.0,0.22063037249283668,0.2974828375286041,0.13043478260869565,0.07576871184553494,0.35240274599542337,0.1016949152542373,0.5454545454545454,0.17142857142857146,1.0,,,6.0,270.51,20.0,5410.26,100.0,59,220,0.33333333333333337,3,0.4875689181208902,5152.255058288574
HARD-032,codex_cli,hard,1.0,1.0,1.0,1.0,0.16704805491990848,0.23416506717850288,0.08333333333333333,0.0305327875457333,0.2840690978886756,0.05405405405405406,0.4444444444444444,0.0963855421686747,1.0,,,5.0,370.88,18.91,7011.97,93.17537347403348,74,229,0.33333333333333337,3,0.35788474289027644,5573.2221603393555
MED-019,codex_cli,medium,1.0,1.0,1.0,1.0,0.504424778761062,0.5502645502645502,0.21052631578947367,0.1431712316568067,0.603174603174603,0.23529411764705882,0.4444444444444444,0.30769230769230765,1.0,,,2.0,38.04,2.25,85.59,100.0,17,77,0.6666666666666667,2,0.9879879879879879,2920.6600189208984
HARD-012,codex_cli,hard,0.33333333333333326,0.0,0.0,0.3333333333333333,0.11250000000000004,0.1829652996845426,0.07692307692307693,0.025297652157199778,0.19873817034700314,0.0449438202247191,0.4444444444444444,0.08163265306122448,0.0,,,,0.0,0.0,0.0,,89,324,0.33333333333333337,3,0.5138531452043914,5468.55
HARD-004,codex_cli,hard,1.0,0.0,0.0,1.0,0.10500807754442654,0.15827338129496402,0.1016949152542373,0.037714989462802544,0.18705035971223022,0.05128205128205128,0.5454545454545454,0.09374999999999999,0.0,,,,0.0,0.0,0.0,,117,356,1.0,1,1.0,6128.87
EASY-002,codex_cli,easy,1.0,0.0,0.0,1.0,0.19512195121951215,0.29493087557603687,0.16,2.9817921627477883e-06,0.3133640552995392,0.17391304347826086,0.36363636363636365,0.2352941176470588,0.0,,,,0.0,0.0,0.0,,23,110,0.6666666666666667,2,0.9349593495934959,2682.19
HARD-028,codex_cli,hard,1.0,1.0,1.0,1.0,0.218562874251497,0.302158273381295,0.12903225806451613,0.05335343837178677,0.3501199040767386,0.09302325581395349,0.4444444444444444,0.15384615384615385,1.0,,,3.0,170.97,9.86,1686.36,100.0,43,233,0.33333333333333337,3,0.8668361894373655,3809.741973876953
MED-003,codex_cli,medium,1.0,0.0,0.0,1.0,0.34015345268542196,0.0943952802359882,0.17857142857142858,0.05582731091776075,0.45427728613569324,0.35714285714285715,0.2727272727272727,0.3092783505154639,0.0,,,,0.0,0.0,0.0,,42,271,0.6666666666666667,2,0.9410543794105438,4039.09
MED-015,codex_cli,medium,1.0,0.0,0.0,1.0,0.31759656652360513,0.422360248447205,0.15789473684210525,0.11620839913164811,0.4596273291925465,0.15384615384615385,0.5454545454545454,0.24000000000000002,0.0,,,,0.0,0.0,0.0,,39,151,0.33333333333333337,3,0.6272632871232594,10044.44
HARD-035,codex_cli,hard,1.0,1.0,1.0,1.0,0.2549019607843137,0.33532934131736525,0.15,0.08143605182942298,0.3892215568862276,0.10909090909090909,0.5454545454545454,0.1818181818181818,1.0,,,4.0,230.7,14.67,3383.62,100.0,55,158,0.33333333333333337,3,0.6586072318615696,3853.260040283203
CODEGEN-E003,codex_cli,medium,1.0,0.0,0.0,1.0,0.21602787456445993,0.3021978021978022,0.17647058823529413,0.08627614361220859,0.34065934065934067,0.11538461538461539,0.5454545454545454,0.19047619047619047,0.0,,,,0.0,0.0,0.0,,52,149,0.6666666666666667,2,0.9379844961240309,3610.04
HARD-023,codex_cli,hard,1.0,1.0,1.0,1.0,0.3602150537634409,0.4312267657992565,0.16666666666666666,0.09429254748237108,0.5055762081784386,0.16,0.4444444444444444,0.23529411764705882,1.0,,,2.0,88.81,5.62,499.56,100.0,25,142,0.33333333333333337,3,0.8170435732999018,6121.479034423828
MED-008,codex_cli,medium,1.0,0.0,0.0,1.0,0.33757961783439494,0.38596491228070173,0.3076923076923077,3.6275382719995823e-06,0.47017543859649125,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.0,,,,0.0,0.0,0.0,,22,116,1.0,1,1.0,4253.71
EASY-009,codex_cli,easy,1.0,0.0,0.0,1.0,0.22352941176470587,0.4473684210526316,0.2222222222222222,2.4925978680787537e-06,0.4605263157894737,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.0,,,,0.0,0.0,0.0,,9,55,1.0,1,1.0,2940.08
MED-024,codex_cli,medium,1.0,1.0,1.0,1.0,0.25193798449612403,0.3323442136498516,0.11764705882352941,0.06066858206200528,0.3976261127596439,0.10526315789473684,0.4444444444444444,0.1702127659574468,1.0,,,3.0,155.59,12.5,1944.87,100.0,38,159,1.0,1,1.0,3402.212142944336
HARD-019,codex_cli,hard,1.0,1.0,1.0,1.0,0.09814323607427056,0.13925570228091236,0.07407407407407407,0.02749785546283997,0.17767106842737096,0.04878048780487805,0.4444444444444444,0.08791208791208792,1.0,,,5.0,475.0,17.55,8335.12,86.30535510635988,82,443,0.33333333333333337,3,0.9095356623212071,5112.849950790405
MED-012,codex_cli,medium,1.0,0.0,0.0,1.0,0.1737804878048781,0.22556390977443608,0.08163265306122448,0.04383973401555817,0.2857142857142857,0.07692307692307693,0.4444444444444444,0.1311475409836066,0.0,,,,0.0,0.0,0.0,,52,219,0.33333333333333337,3,0.647762075200177,3495.96
CODEGEN-H001,codex_cli,hard,1.0,0.0,0.0,1.0,0.1851063829787234,0.24866785079928952,0.08888888888888889,0.03850056383603226,0.30905861456483125,0.06779661016949153,0.4444444444444444,0.1176470588235294,0.0,,,,0.0,0.0,0.0,,59,263,0.33333333333333337,3,0.6559062770998084,3511.93
MED-004,codex_cli,medium,1.0,0.0,0.0,1.0,0.3214285714285714,0.04885057471264368,0.12121212121212122,2.1813549723416546e-08,0.4971264367816092,0.22641509433962265,0.2857142857142857,0.25263157894736843,0.0,,,,0.0,0.0,0.0,,53,230,0.33333333333333337,3,0.4547832919019729,4404.72
EASY-005,codex_cli,easy,1.0,0.0,0.0,1.0,0.15962441314553988,0.24334600760456274,0.1,1.843049403544504e-08,0.2737642585551331,0.11538461538461539,0.2727272727272727,0.16216216216216214,0.0,,,,0.0,0.0,0.0,,26,140,1.0,1,1.0,2638.67
MED-028,codex_cli,medium,1.0,1.0,1.0,1.0,0.6493506493506493,0.723404255319149,0.2857142857142857,0.29847458970855756,0.7234042553191489,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,,,1.0,28.53,2.0,57.06,100.0,9,52,1.0,1,1.0,4387.805938720703
CODEGEN-M002,codex_cli,medium,1.0,0.0,0.0,1.0,0.32105263157894737,0.4,0.15384615384615385,0.08359764109719393,0.46037735849056605,0.14285714285714285,0.4444444444444444,0.21621621621621623,0.0,,,,0.0,0.0,0.0,,28,135,0.33333333333333337,3,0.7485594720746821,4171.25
HARD-003,codex_cli,hard,1.0,0.0,0.0,1.0,0.08013172338090013,0.1214574898785425,0.08955223880597014,0.035271706043037886,0.14777327935222673,0.048,0.5454545454545454,0.08823529411764705,0.0,,,,0.0,0.0,0.0,,125,551,0.33333333333333337,3,0.5890129630044375,5523.25
HARD-015,codex_cli,hard,1.0,0.0,0.0,1.0,0.14885496183206104,0.21018062397372742,0.09302325581395349,0.032316186098224176,0.25615763546798026,0.05714285714285714,0.4444444444444444,0.10126582278481011,0.0,,,,0.0,0.0,0.0,,70,315,0.33333333333333337,3,0.8920388318171716,4510.67
CODEGEN-001,codex_cli,easy,1.0,0.0,0.0,1.0,0.3220338983050848,0.45,0.1875,0.14291173584329075,0.47500000000000003,0.1875,0.5454545454545454,0.27906976744186046,0.0,,,,0.0,0.0,0.0,,32,161,0.6666666666666667,2,0.9725651577503429,4053.43
EASY-013,codex_cli,easy,1.0,0.0,0.0,1.0,0.2097902097902098,0.3564356435643564,0.15384615384615385,2.519921896089644e-06,0.36633663366336633,0.125,0.5714285714285714,0.20512820512820512,1.0,0.23333333333333334,0.3855421686746988,3.0,116.0,7.78,902.22,100.0,32,80,0.33333333333333337,3,0.9624437061646365,4137.09
EASY-012,codex_cli,easy,1.0,0.0,0.0,1.0,0.2222222222222222,0.299625468164794,0.24242424242424243,2.0904987330673125e-06,0.40449438202247195,0.4,0.25,0.3076923076923077,0.0,,,,0.0,0.0,0.0,,20,96,0.6666666666666667,2,0.8582202111613876,2501.69
HARD-014,codex_cli,hard,1.0,0.0,0.0,1.0,0.16165413533834583,0.2176,0.10204081632653061,0.03519816827555347,0.27519999999999994,0.07352941176470588,0.5555555555555556,0.12987012987012989,0.0,,,,0.0,0.0,0.0,,68,361,0.33333333333333337,3,0.6180237216342281,4048.94
MED-029,codex_cli,medium,1.0,1.0,1.0,1.0,0.25850340136054417,0.3333333333333333,0.14705882352941177,0.06787181513253632,0.40211640211640215,0.1388888888888889,0.5555555555555556,0.22222222222222227,1.0,,,4.0,157.17,10.8,1697.47,100.0,36,200,0.6666666666666667,2,0.8351001177856302,4824.198007583618
CODEGEN-M003,codex_cli,medium,1.0,0.0,0.0,1.0,0.22868217054263562,0.3151515151515151,0.12121212121212122,0.07030983753944739,0.3636363636363636,0.12121212121212122,0.4444444444444444,0.19047619047619047,0.0,,,,0.0,0.0,0.0,,33,179,0.6666666666666667,2,0.996101364522417,3945.69
